"gene_id","gene_name","seq_name","gene_biotype","description"
"ENSG00000255757","AC087894.1","12","processed_pseudogene","fibroblast growth factor receptor 1 (FGFR1)"
"ENSG00000256597","LINC02393","12","lncRNA","long intergenic non-protein coding RNA 2393 [Source:HGNC Symbol;Acc:HGNC:53320]"
"ENSG00000256193","LINC00507","12","lncRNA","long intergenic non-protein coding RNA 507 [Source:HGNC Symbol;Acc:HGNC:43558]"
"ENSG00000256971","LINC00508","12","lncRNA","long intergenic non-protein coding RNA 508 [Source:HGNC Symbol;Acc:HGNC:43559]"
"ENSG00000256643","LINC02441","12","lncRNA","long intergenic non-protein coding RNA 2441 [Source:HGNC Symbol;Acc:HGNC:53373]"
"ENSG00000287311","AC140121.1","12","lncRNA","novel transcript"
"ENSG00000256551","LINC02369","12","lncRNA","long intergenic non-protein coding RNA 2369 [Source:HGNC Symbol;Acc:HGNC:53292]"
"ENSG00000256659","LINC02368","12","lncRNA","long intergenic non-protein coding RNA 2368 [Source:HGNC Symbol;Acc:HGNC:53291]"
"ENSG00000276487","AC061709.2","12","lncRNA","novel transcript"
"ENSG00000265061","AC061709.1","12","miRNA","NULL"
"ENSG00000181234","TMEM132C","12","protein_coding","transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]"
"ENSG00000279180","AC061709.3","12","TEC","novel transcript"
"ENSG00000265635","MIR3612","12","miRNA","microRNA 3612 [Source:HGNC Symbol;Acc:HGNC:38951]"
"ENSG00000257025","AC023595.1","12","lncRNA","novel transcript"
"ENSG00000256630","AC090424.1","12","unprocessed_pseudogene","ribosomal protein S6 (RPS6) pseudogene"
"ENSG00000139370","SLC15A4","12","protein_coding","solute carrier family 15 member 4 [Source:HGNC Symbol;Acc:HGNC:23090]"
"ENSG00000279500","AC108704.2","12","TEC","novel transcript"
"ENSG00000274695","AC108704.1","12","lncRNA","novel transcript"
"ENSG00000151948","GLT1D1","12","protein_coding","glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]"
"ENSG00000255838","AC069262.1","12","unprocessed_pseudogene","adenylate kinase 3 (AK3) pseudogene"
"ENSG00000256581","NLRP9P1","12","unprocessed_pseudogene","NLR family pyrin domain containing 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29888]"
"ENSG00000151952","TMEM132D","12","protein_coding","transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]"
"ENSG00000249196","TMEM132D-AS1","12","lncRNA","TMEM132D antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27466]"
"ENSG00000277217","AC107033.1","12","misc_RNA","NULL"
"ENSG00000256699","TMEM132D-AS2","12","lncRNA","TMEM132D antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:53324]"
"ENSG00000280051","AC079456.1","12","TEC","novel transcript"
"ENSG00000256085","AC130404.1","12","lncRNA","novel transcript"
"ENSG00000286246","AC130404.2","12","lncRNA","novel transcript, antisense to TMEM132D"
"ENSG00000256137","AC117373.1","12","lncRNA","novel transcript"
"ENSG00000286394","AC117373.2","12","lncRNA","novel transcript, antisense to TMEM132D"
"ENSG00000280196","AC055717.3","12","TEC","novel transcript"
"ENSG00000251536","AC055717.1","12","lncRNA","novel transcript"
"ENSG00000261650","AC055717.2","12","lncRNA","novel transcript"
"ENSG00000214039","LINC02418","12","lncRNA","long intergenic non-protein coding RNA 2418 [Source:HGNC Symbol;Acc:HGNC:53348]"
"ENSG00000256298","AC135388.1","12","lncRNA","novel transcript"
"ENSG00000256906","LINC02419","12","lncRNA","long intergenic non-protein coding RNA 2419 [Source:HGNC Symbol;Acc:HGNC:53349]"
"ENSG00000279193","AC026336.4","12","TEC","novel transcript"
"ENSG00000276122","AC026336.3","12","lncRNA","novel transcript"
"ENSG00000250208","FZD10-AS1","12","lncRNA","FZD10 antisense divergent transcript [Source:HGNC Symbol;Acc:HGNC:48632]"
"ENSG00000280405","AC026336.5","12","TEC","novel transcript"
"ENSG00000111432","FZD10","12","protein_coding","frizzled class receptor 10 [Source:HGNC Symbol;Acc:HGNC:4039]"
"ENSG00000242963","AC026336.1","12","processed_pseudogene","ribosomal protein S20 (RPS20) pseudogene"
"ENSG00000259862","AC026336.2","12","lncRNA","novel transcript"
"ENSG00000125207","PIWIL1","12","protein_coding","piwi like RNA-mediated gene silencing 1 [Source:HGNC Symbol;Acc:HGNC:9007]"
"ENSG00000279343","AC127071.1","12","TEC","novel transcript"
"ENSG00000279478","AC127071.2","12","TEC","novel transcript"
"ENSG00000060709","RIMBP2","12","protein_coding","RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]"
"ENSG00000256064","AC063926.1","12","lncRNA","novel transcript"
"ENSG00000279905","AC063926.3","12","TEC","novel transcript"
"ENSG00000279146","AC063926.2","12","TEC","novel transcript"
"ENSG00000256343","AC095350.1","12","lncRNA","novel transcript"
"ENSG00000279650","AC073912.3","12","TEC","novel transcript"
"ENSG00000111450","STX2","12","protein_coding","syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]"
"ENSG00000256250","AC073912.1","12","lncRNA","novel transcript"
"ENSG00000256299","AC073912.2","12","lncRNA","novel transcript"
"ENSG00000222438","RNU6-1077P","12","snRNA","RNA, U6 small nuclear 1077, pseudogene [Source:HGNC Symbol;Acc:HGNC:48040]"
"ENSG00000132341","RAN","12","protein_coding","RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]"
"ENSG00000206850","Y_RNA","12","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000111452","ADGRD1","12","protein_coding","adhesion G protein-coupled receptor D1 [Source:HGNC Symbol;Acc:HGNC:19893]"
"ENSG00000279940","AC073862.3","12","TEC","novel transcript"
"ENSG00000279976","AC073862.4","12","TEC","novel transcript"
"ENSG00000280200","AC073862.5","12","TEC","novel transcript"
"ENSG00000256204","AC073862.1","12","lncRNA","novel transcript"
"ENSG00000279581","AC073862.2","12","TEC","novel transcript"
"ENSG00000280002","AC078925.4","12","TEC","novel transcript"
"ENSG00000256151","ADGRD1-AS1","12","lncRNA","ADGRD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53314]"
"ENSG00000279128","AC078925.2","12","TEC","novel transcript"
"ENSG00000279993","AC078925.3","12","TEC","novel transcript"
"ENSG00000256810","AC078925.1","12","lncRNA","novel transcript"
"ENSG00000204603","LINC01257","12","lncRNA","long intergenic non-protein coding RNA 1257 [Source:HGNC Symbol;Acc:HGNC:26972]"
"ENSG00000280217","AC126564.1","12","TEC","novel transcript"
"ENSG00000226356","RPS6P20","12","unprocessed_pseudogene","ribosomal protein S6 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36940]"
"ENSG00000279746","AC092850.1","12","TEC","novel transcript"
"ENSG00000248703","LINC02415","12","lncRNA","long intergenic non-protein coding RNA 2415 [Source:HGNC Symbol;Acc:HGNC:53344]"
"ENSG00000212251","RNA5SP376","12","rRNA_pseudogene","RNA, 5S ribosomal pseudogene 376 [Source:HGNC Symbol;Acc:HGNC:43276]"
"ENSG00000286462","AC092850.2","12","lncRNA","novel transcript"
"ENSG00000230294","LINC02370","12","lncRNA","long intergenic non-protein coding RNA 2370 [Source:HGNC Symbol;Acc:HGNC:27885]"
"ENSG00000287792","AC140118.2","12","lncRNA","novel transcript"
"ENSG00000256484","AC140118.1","12","lncRNA","novel transcript"
"ENSG00000280319","AC073578.4","12","TEC","novel transcript"
"ENSG00000275232","AC073578.2","12","lncRNA","novel transcript"
"ENSG00000287136","AC073578.5","12","lncRNA","novel transcript"
"ENSG00000256209","AC073578.1","12","lncRNA","novel transcript"
"ENSG00000279388","AC073578.3","12","TEC","novel transcript"
"ENSG00000255704","AC140063.1","12","processed_pseudogene","G protein-coupled receptor 133 (GPR133) pseudogene"
"ENSG00000279455","AC117500.5","12","TEC","novel transcript"
"ENSG00000256258","AC117500.3","12","lncRNA","novel transcript"
"ENSG00000256424","LINC02414","12","lncRNA","long intergenic non-protein coding RNA 2414 [Source:HGNC Symbol;Acc:HGNC:53343]"
"ENSG00000287639","AC117500.6","12","lncRNA","novel transcript"
"ENSG00000279153","AC117500.4","12","TEC","novel transcript"
"ENSG00000212154","RNA5SP377","12","rRNA_pseudogene","RNA, 5S ribosomal pseudogene 377 [Source:HGNC Symbol;Acc:HGNC:43277]"
"ENSG00000249926","AC117500.1","12","lncRNA","novel transcript"
"ENSG00000243499","RPS6P21","12","processed_pseudogene","ribosomal protein S6 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:36478]"
"ENSG00000061936","SFSWAP","12","protein_coding","splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790]"
"ENSG00000255933","AC117500.2","12","lncRNA","novel transcript"
"ENSG00000200516","RNA5SP378","12","rRNA_pseudogene","RNA, 5S ribosomal pseudogene 378 [Source:HGNC Symbol;Acc:HGNC:43278]"
"ENSG00000200483","RNU6-1017P","12","snRNA","RNA, U6 small nuclear 1017, pseudogene [Source:HGNC Symbol;Acc:HGNC:47980]"
"ENSG00000198598","MMP17","12","protein_coding","matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]"
"ENSG00000256955","AC131009.2","12","lncRNA","novel transcript"
"ENSG00000177169","ULK1","12","protein_coding","unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]"
"ENSG00000279283","AC131009.4","12","TEC","novel transcript"
"ENSG00000255992","AC131009.1","12","lncRNA","novel transcript"
"ENSG00000177192","PUS1","12","protein_coding","pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]"
"ENSG00000273568","AC131009.3","12","lncRNA","novel transcript, sense intronic to PUS1"
"ENSG00000183495","EP400","12","protein_coding","E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]"
"ENSG00000208892","SNORA49","12","snoRNA","small nucleolar RNA, H/ACA box 49 [Source:HGNC Symbol;Acc:HGNC:32642]"
"ENSG00000257000","AC137590.1","12","lncRNA","novel transcript"
"ENSG00000274670","AC137590.2","12","lncRNA","novel transcript"
"ENSG00000185684","EP400P1","12","transcribed_unprocessed_pseudogene","EP400 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26602]"
"ENSG00000279640","AC138466.5","12","TEC","novel transcript"
"ENSG00000256804","AC138466.2","12","processed_pseudogene","placenta-specific 8 (PLAC8) pseudogene"
"ENSG00000185163","DDX51","12","protein_coding","DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]"
"ENSG00000184967","NOC4L","12","protein_coding","nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]"
"ENSG00000276693","AC138466.3","12","lncRNA","novel transcript"
"ENSG00000256576","LINC02361","12","lncRNA","long intergenic non-protein coding RNA 2361 [Source:HGNC Symbol;Acc:HGNC:53283]"
"ENSG00000256312","AC138466.1","12","lncRNA","novel transcript"
"ENSG00000182870","GALNT9","12","protein_coding","polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131]"
"ENSG00000279480","AC138466.4","12","TEC","novel transcript"
"ENSG00000256943","AC148477.3","12","lncRNA","novel transcript"
"ENSG00000256542","AC148477.2","12","lncRNA","novel transcript"
"ENSG00000278872","AC148477.5","12","TEC","novel transcript"
"ENSG00000277011","AC148477.4","12","lncRNA","novel transcript"
"ENSG00000255916","AC148477.1","12","lncRNA","novel transcript"
"ENSG00000279113","AC148477.7","12","TEC","novel transcript"
"ENSG00000286008","AC148477.10","12","lncRNA","novel transcript"
"ENSG00000279704","AC148477.8","12","TEC","novel transcript"
"ENSG00000279023","AC148477.6","12","TEC","novel transcript"
"ENSG00000280150","AC148477.9","12","TEC","novel transcript"
"ENSG00000274373","AC148476.1","12","lncRNA","novel transcript"
"ENSG00000256783","AC079031.1","12","lncRNA","novel transcript"
"ENSG00000256875","AC079031.2","12","lncRNA","novel transcript"
"ENSG00000112787","FBRSL1","12","protein_coding","fibrosin like 1 [Source:HGNC Symbol;Acc:HGNC:29308]"
"ENSG00000280287","AC131212.3","12","TEC","novel transcript"
"ENSG00000279700","AC131212.2","12","TEC","novel transcript"
"ENSG00000277052","MIR6763","12","miRNA","microRNA 6763 [Source:HGNC Symbol;Acc:HGNC:50139]"
"ENSG00000277186","AC131212.1","12","lncRNA","novel transcript"
"ENSG00000204583","LRCOL1","12","protein_coding","leucine rich colipase like 1 [Source:HGNC Symbol;Acc:HGNC:44160]"
"ENSG00000187848","P2RX2","12","protein_coding","purinergic receptor P2X 2 [Source:HGNC Symbol;Acc:HGNC:15459]"
"ENSG00000280311","AC131212.4","12","TEC","novel transcript"
"ENSG00000177084","POLE","12","protein_coding","DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]"
"LRG_789","POLE","12","LRG_gene","DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]"
"ENSG00000176894","PXMP2","12","protein_coding","peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]"
"ENSG00000256632","AC135586.2","12","lncRNA","novel transcript"
"ENSG00000247077","PGAM5","12","protein_coding","PGAM family member 5, mitochondrial serine/threonine protein phosphatase [Source:HGNC Symbol;Acc:HGNC:28763]"
"ENSG00000201469","RNA5SP379","12","rRNA_pseudogene","RNA, 5S ribosomal pseudogene 379 [Source:HGNC Symbol;Acc:HGNC:43279]"
"ENSG00000176915","ANKLE2","12","protein_coding","ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]"
"ENSG00000256108","AC135586.1","12","processed_pseudogene","tumor protein D52-like 2 (TPD52L2) pseudogene"
"ENSG00000090615","GOLGA3","12","protein_coding","golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]"
"ENSG00000072609","CHFR","12","protein_coding","checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]"
"ENSG00000232888","RPS11P5","12","processed_pseudogene","ribosomal protein S11 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36312]"
"ENSG00000252079","RNU6-327P","12","snRNA","RNA, U6 small nuclear 327, pseudogene [Source:HGNC Symbol;Acc:HGNC:47290]"
"ENSG00000278949","AC127070.4","12","TEC","novel transcript"
"ENSG00000236617","AC127070.1","12","lncRNA","novel transcript"
"ENSG00000255703","AC127070.3","12","processed_pseudogene","NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)  (NHP2L1) pseudogene"
"ENSG00000250790","AC127070.2","12","lncRNA","novel transcript"
"ENSG00000196458","ZNF605","12","protein_coding","zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]"
"ENSG00000256563","NANOGNBP2","12","processed_pseudogene","NANOGNB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42159]"
"ENSG00000198393","ZNF26","12","protein_coding","zinc finger protein 26 [Source:HGNC Symbol;Acc:HGNC:13053]"
"ENSG00000252269","RNU4ATAC12P","12","snRNA","RNA, U4atac small nuclear 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:46898]"
"ENSG00000246394","ZNF84-DT","12","lncRNA","ZNF84 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53355]"
"ENSG00000255807","PTP4A1P2","12","processed_pseudogene","PTP4A1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:41929]"
"ENSG00000198040","ZNF84","12","protein_coding","zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]"
"ENSG00000279466","AC073911.1","12","TEC","novel transcript"
"ENSG00000279817","AC073911.2","12","TEC","novel transcript"
"ENSG00000196387","ZNF140","12","protein_coding","zinc finger protein 140 [Source:HGNC Symbol;Acc:HGNC:12925]"
"ENSG00000214029","ZNF891","12","protein_coding","zinc finger protein 891 [Source:HGNC Symbol;Acc:HGNC:38709]"
"ENSG00000271963","AC026786.2","12","lncRNA","novel transcript, antisense to ZNF891"
"ENSG00000240991","RPL23AP67","12","processed_pseudogene","ribosomal protein L23a pseudogene 67 [Source:HGNC Symbol;Acc:HGNC:36658]"
"ENSG00000256223","ZNF10","12","protein_coding","zinc finger protein 10 [Source:HGNC Symbol;Acc:HGNC:12879]"
"ENSG00000256825","AC026786.1","12","protein_coding","novel protein"
"ENSG00000090612","ZNF268","12","protein_coding","zinc finger protein 268 [Source:HGNC Symbol;Acc:HGNC:13061]"
"ENSG00000255919","AC226150.1","12","processed_pseudogene","interleukin 9 receptor (IL9R) pseudogene"
"ENSG00000227059","ANHX","12","protein_coding","anomalous homeobox [Source:HGNC Symbol;Acc:HGNC:40024]"
"ENSG00000239190","RNU6-717P","12","snRNA","RNA, U6 small nuclear 717, pseudogene [Source:HGNC Symbol;Acc:HGNC:47680]"
"ENSG00000238443","Y_RNA","12","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000279924","AL356585.4","13","unprocessed_pseudogene","novel ankyrin repeat domain-containing protein pseudogene"
"ENSG00000279516","FAM230C","13","lncRNA","family with sequence similarity 230 member C [Source:HGNC Symbol;Acc:HGNC:24482]"
"ENSG00000279081","AL356585.1","13","processed_pseudogene","eukaryotic translation initiation factor 3 subunit F (EIF3F) pseudogene"
"ENSG00000284679","AL356585.10","13","processed_pseudogene","gamma-glutamyltransferase 5 (GGT5) pseudogene"
"ENSG00000280208","GGT4P","13","unprocessed_pseudogene","gamma-glutamyltransferase 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:33207]"
"ENSG00000279124","AL356585.2","13","unprocessed_pseudogene","immunoglobulin superfamily, member 3 (IGSF3) pseudogene"
"ENSG00000279730","KMT5AP1","13","processed_pseudogene","KMT5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30088]"
"ENSG00000279231","AL356585.3","13","unprocessed_pseudogene","lysine (K)-specific methyltransferase 2C (KMT2C ) pseudogene"
"ENSG00000268486","FO681491.1","13","transcribed_unprocessed_pseudogene","ankyrin repeat domain 30B (ANKRD30B) pseudogene"
"ENSG00000276183","U6","13","snRNA","U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]"
"ENSG00000215604","ZNF962P","13","unprocessed_pseudogene","zinc finger protein 962, pseudogene [Source:HGNC Symbol;Acc:HGNC:39250]"
"ENSG00000270496","BNIP3P7","13","processed_pseudogene","BCL2 interacting protein 3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49101]"
"ENSG00000231238","LINC00349","13","lncRNA","long intergenic non-protein coding RNA 349 [Source:HGNC Symbol;Acc:HGNC:42667]"
"ENSG00000233905","LONRF2P2","13","processed_pseudogene","LON peptidase N-terminal domain and ring finger 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39829]"
"ENSG00000229788","LINC00388","13","lncRNA","long intergenic non-protein coding RNA 388 [Source:HGNC Symbol;Acc:HGNC:42716]"
"ENSG00000235876","FEM1AP4","13","processed_pseudogene","fem-1 homolog A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39832]"
"ENSG00000231914","LINC00387","13","lncRNA","long intergenic non-protein coding RNA 387 [Source:HGNC Symbol;Acc:HGNC:42715]"
"ENSG00000226361","TERF1P5","13","processed_pseudogene","telomeric repeat binding factor 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39686]"
"ENSG00000228797","FAM207BP","13","processed_pseudogene","family with sequence similarity 207 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:39715]"
"ENSG00000230931","GXYLT1P1","13","processed_pseudogene","glucoside xylosyltransferase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39676]"
"ENSG00000204718","CNN2P12","13","processed_pseudogene","calponin 2 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:39834]"
"ENSG00000227784","ZNF965P","13","processed_pseudogene","zinc finger protein 965, pseudogene [Source:HGNC Symbol;Acc:HGNC:42025]"
"ENSG00000244155","CYP4F34P","13","unprocessed_pseudogene","cytochrome P450 family 4 subfamily F member 34, pseudogene [Source:HGNC Symbol;Acc:HGNC:39953]"
"ENSG00000227568","SNX18P26","13","processed_pseudogene","sorting nexin 18 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:39634]"
"ENSG00000225016","LINC00328-2P","13","processed_pseudogene","long intergenic non-protein coding RNA 328-2, pseudogene [Source:HGNC Symbol;Acc:HGNC:42027]"
"ENSG00000206192","ANKRD20A9P","13","unprocessed_pseudogene","ankyrin repeat domain 20 family member A9, pseudogene [Source:HGNC Symbol;Acc:HGNC:42023]"
"ENSG00000242756","RHOT1P3","13","processed_pseudogene","ras homolog family member T1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37839]"
"ENSG00000223024","RNU6-55P","13","snRNA","RNA, U6 small nuclear 55, pseudogene [Source:HGNC Symbol;Acc:HGNC:42545]"
